Test Result UID,Sample Name,Sample Type,Receipt Time,Test Time,Provider,cis-Nerolidol,trans-Nerolidol,trans-Nerolidol 1,trans-Nerolidol 2,trans-Ocimene,3-Carene,Camphene,Caryophyllene Oxide,Eucalyptol,Geraniol,Guaiol,Isopulegol,Linalool,Ocimene,Terpinolene,alpha-Bisabolol,alpha-Humulene,alpha-Pinene,alpha-Terpinene,beta-Caryophyllene,beta-Myrcene,beta-Ocimene,beta-Pinene,delta-Limonene,gamma-Terpinene,p-Cymene,delta-9 THC-A,delta-9 THC,delta-8 THC,THC-A,THCV,CBN,CBD-A,CBD,CBDV,CBDV-A,delta-9 CBG-A,delta-9 CBG,CBC,Moisture Content,strain
syHD5ufLaqhSAy7wP,Lemon Sour Diesel,Flower,2015-07-09,2015-07-14,70.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.64,0.0,0.07,0.07,0.03,0.23,0.13,0.32,0.11,0.11,0.0,0.0,,24.0,,,0.05,0.1,,0.01,,,,0.92,0.09,13.0,lemon-sour-diesel
szKz8tz9tKEuNxokC,Jacked Up,Flower,2018-01-05,2018-01-05,48.0,0.0,0.0,,,,0.05,0.03,0.0,0.0,0.0,0.03,0.0,0.09,0.0,0.57,0.0,0.02,0.1,0.05,0.05,0.13,0.24,0.13,0.22,0.03,0.0,,0.85,0.01,20.94,0.01,0.01,0.35,0.01,,,0.82,0.08,0.0,9.97,jacked-up
t4PKXPamq36oi5GQH,Platinum Girl Scout Cookies R2,Flower,2018-05-17,2018-05-17,,0.0,0.0,,,,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.02,0.05,0.13,0.05,0.0,0.39,0.15,0.0,0.07,0.24,0.01,0.0,,0.77,0.01,30.5,0.01,0.01,0.01,0.01,,,2.11,0.01,0.01,11.81,platinum-girl-scout-cookies-r2
t4rrofogoac7RKP8r,Malawi,Flower,2017-06-08,2017-06-08,42.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.52,0.0,0.19,0.69,0.02,0.08,0.0,0.0,0.0,,0.34,0.01,15.06,0.01,0.01,0.24,0.01,,,0.64,0.14,0.07,11.39,malawi
tERyRkbMF83nXfBzc,Grape Ape,Flower,2016-03-11,2016-03-14,153.0,,,0.0,0.0,,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.02,0.02,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,,18.0,,,0.09,0.08,,0.01,,,,0.47,0.17,10.0,grape-ape
tFkxRqdTsppkhnP2T,Stardawg,Flower,2017-07-15,2017-07-15,149.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.24,0.04,0.0,0.77,0.8,0.0,0.11,0.67,0.0,0.0,,0.77,0.01,19.99,0.01,0.01,0.01,0.01,,,0.28,0.0,0.02,,stardawg
tKKJBgonwvXM8Gusb,Veganic Blueberry 1,Flower,2016-01-04,2016-01-07,,,,0.0,0.0,,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.04,0.02,0.0,0.13,1.67,0.06,0.01,0.1,0.0,0.0,,18.2,,,0.04,0.03,,0.0,,,,0.94,0.05,10.0,veganic-blueberry-1
tMb6kfY7phPcHa4LB,White Biker #2,Flower,2017-03-07,2017-03-08,37.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.03,0.0,0.0,0.03,0.05,0.04,0.0,0.26,0.11,0.0,0.08,0.47,0.0,0.0,,16.0,,,0.1,0.1,,0.15,,,,0.77,0.17,13.0,white-biker-2
tWH2TLMyBMtFgwfKd,Master Kush R1,Flower,2018-03-21,2018-03-21,,0.0,0.0,,,,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.03,0.06,0.09,0.04,0.0,0.21,0.07,0.0,0.06,0.23,0.0,0.0,,0.26,0.01,20.54,0.01,0.01,0.01,0.01,,,0.68,0.01,0.01,9.83,master-kush-r1
tcZu8evvqZPFFiDTM,BB3 x White #5,Flower,2016-07-06,2016-07-08,37.0,,,0.0,0.11,,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.03,0.13,0.08,0.0,0.36,0.08,0.0,0.12,0.42,0.0,0.0,,19.3,,,0.1,0.13,,0.17,,,,0.57,0.22,12.0,bb3-x-white-5
td2YjWSDSuBYvYN9D,SDI,Flower,2017-05-25,2017-05-30,31.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.04,0.0,0.1,0.03,0.0,0.01,0.0,0.16,0.05,0.0,0.02,0.02,0.0,0.0,19.4,0.6,,,0.0,0.0,0.16,0.0,,,1.31,0.18,0.07,,sdi
tdi5qGiS9u9NatL4E,OG Kush,Flower,2017-05-19,2017-05-23,145.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.03,0.0,0.0,0.03,0.0,0.0,0.0,0.09,0.02,0.0,0.0,0.02,0.0,0.0,18.0,0.4,,,0.0,0.0,0.0,0.0,,,0.76,0.0,0.0,12.0,og-kush
tiDdmKePKwhuto9jN,Rebel OG,Flower,2016-11-03,2016-11-04,253.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.0,0.35,0.02,0.0,0.05,0.0,0.1,0.28,0.0,0.09,0.13,0.0,0.0,,20.6,,,0.13,0.08,,0.12,,,,1.16,0.19,13.0,rebel-og
tmShBLzQxWY3go9bc,Cookie Kush - Batch Test - 3,Flower,2016-02-09,2016-02-11,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.01,0.0,0.0,0.04,0.05,0.05,0.0,0.13,0.53,0.09,0.02,0.01,0.0,0.0,,14.6,,,0.03,0.02,,0.0,,,,0.87,0.04,10.0,cookie-kush-batch-test-3
tnKhDL7pakTaghhzE,LA Kush,Flower,2015-09-15,2015-09-17,35.0,,,0.0,0.0,,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.13,0.0,0.01,0.05,0.1,0.03,0.0,0.29,0.44,0.0,0.0,0.41,0.0,0.0,,16.7,,,0.09,0.11,,0.02,,,,0.58,0.19,12.0,la-kush
tqjwbahDsmjz5KS8b,White Siberian,Flower,2018-05-10,2018-05-10,,0.0,0.0,,,,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.04,0.07,0.02,0.0,0.19,0.07,0.0,0.02,0.04,0.0,0.0,,0.84,0.01,17.79,0.01,0.01,0.01,0.01,,,0.46,0.01,0.01,9.2,white-siberian
trfZE5r2SZreoXpjs,Chocolope,Flower,2015-08-10,2015-08-11,,,,0.0,0.0,,0.0,0.0,0.02,0.0,0.0,0.04,0.0,0.05,0.0,0.0,0.05,0.06,0.06,0.0,0.15,0.35,0.0,0.04,0.07,0.0,0.0,,17.3,,,0.02,0.28,,0.68,,,,0.45,0.14,13.0,chocolope
tuvAaw4LBnejKhct2,GG4,Flower,2017-08-16,2017-08-16,,0.0,0.0,,,,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.02,0.05,0.0,0.03,0.0,0.92,0.14,0.0,0.06,0.37,0.0,0.0,,0.61,0.01,29.27,0.01,0.01,0.37,0.01,,,0.62,0.01,0.01,13.64,gg4
uAgXgQB2fQveiKa3S,Pineapple Trainwreck,Flower,2016-02-03,2016-02-04,,,,0.0,0.0,,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.01,0.0,0.02,0.16,0.0,0.09,0.1,0.15,0.14,0.45,0.0,0.0,,11.4,,,0.03,0.01,,0.0,,,,0.13,0.04,11.0,pineapple-trainwreck
uEAATpMfGJHHmzwfT,Jacked Up,Flower,2016-10-03,2016-10-04,48.0,,,0.0,0.0,,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.85,0.0,0.02,0.14,0.04,0.05,0.23,0.26,0.16,0.3,0.03,0.0,,19.5,,,0.89,0.09,,0.13,,,,0.95,0.21,11.0,jacked-up
uFXAhNCgf9ipZt2Ht,Wild Flower,Flower,2017-02-09,2017-02-11,155.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54,0.02,0.01,0.07,0.01,0.11,0.07,0.05,0.11,0.16,0.0,0.0,,18.6,,,0.07,0.14,,0.27,,,,1.52,0.18,11.0,wild-flower
uHRvbNGHAcgJTDrLi,Booberry Crunch,Flower,2016-08-24,2016-08-25,254.0,,,0.0,0.0,,0.01,0.0,0.02,0.0,0.0,0.02,0.0,0.02,0.0,0.61,0.01,0.02,0.05,0.03,0.06,0.23,0.2,0.07,0.17,0.02,0.0,,12.6,,,0.0,0.08,,0.12,,,,0.79,0.14,17.0,booberry-crunch
uHY8vEdJQJTni9FTs,Durban Poison - TC,Flower,2015-10-06,2015-10-07,37.0,,,0.0,0.0,,0.04,0.0,0.0,0.01,0.0,0.01,0.0,0.01,0.0,1.14,0.0,0.02,0.08,0.07,0.07,0.28,0.17,0.08,0.07,0.04,0.0,,19.7,,,0.94,0.06,,0.02,,,,1.26,0.18,14.0,durban-poison-tc
uQ82xcLHYW3XniX2L,9,Flower,2017-02-20,2017-02-22,200.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.04,0.22,0.03,0.0,0.69,0.41,0.0,0.08,0.45,0.0,0.0,,20.0,,,0.1,0.07,,0.13,,,,0.77,0.21,12.0,9
uaSKtJth4hS4BXv7q,Death Star,Flower,2015-12-21,2015-12-22,148.0,,,0.0,0.0,,0.0,0.02,0.0,0.0,0.0,0.05,0.0,0.1,0.0,0.01,0.03,0.09,0.06,0.0,0.26,0.54,0.0,0.08,0.51,0.0,0.0,,19.5,,,0.05,0.03,,0.0,,,,0.38,0.31,11.0,death-star
ucj6kRN6RBo5r6dpn,Blue Shark,Flower,2016-07-11,2016-07-12,142.0,,,0.0,0.0,,0.01,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.22,0.05,0.04,0.15,0.01,0.14,0.03,0.06,0.08,0.08,0.01,0.0,,12.2,,,0.07,0.11,,0.15,,,,1.34,0.2,12.0,blue-shark
ufMbFymSofTELSqf5,Ghost Train Haze,Flower,2017-12-18,2017-12-18,,0.0,0.0,,,,0.07,0.03,0.0,0.0,0.0,0.0,0.0,0.06,0.0,1.11,0.0,0.06,0.13,0.06,0.13,0.74,0.66,0.19,0.31,0.04,0.02,,0.76,0.01,28.69,0.01,0.01,0.01,0.01,,,2.74,0.27,0.0,13.59,ghost-train-haze
ug4Tj9dxQ32GmWcv3,Amnesia Haze,Flower,2017-11-13,2017-11-13,,0.0,0.0,,,,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.02,0.06,0.0,0.09,0.0,0.12,0.09,0.03,0.09,0.38,0.0,0.0,,0.61,0.01,17.46,0.01,0.01,0.01,0.01,,,0.22,0.01,0.12,9.22,amnesia-haze
umudcDA4J89rdgQxr,Veganic Chocolope,Flower,2015-10-12,2015-10-13,,,,0.0,0.0,,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.01,0.0,0.01,0.03,0.0,0.03,0.08,0.1,0.03,0.38,0.0,0.0,,17.3,,,0.08,0.03,,0.03,,,,0.54,0.14,11.0,veganic-chocolope
uqqHA9rfbxAxYWG3F,Sunshine 3,Flower,2017-03-03,2017-03-10,194.0,,,0.0,0.0,,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.02,0.03,0.08,0.0,0.17,1.03,0.06,0.15,0.0,0.0,0.0,,23.7,,,0.16,0.08,,0.15,,,,0.6,0.51,12.0,sunshine-3
uvDNmWQsFJdzJFf9S,Mango Puff - Terpenes ONLY,Flower,,,37.0,,,0.0,0.0,,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.03,0.34,0.0,0.1,0.7,0.0,0.16,0.28,0.0,0.0,,,,,,,,,,,,,,,mango-puff-terpenes-only
uveBZdjFjgWGBWf5k,Larry OG,Flower,2017-04-15,2017-04-17,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.02,0.0,0.02,0.0,0.13,0.02,0.0,0.04,0.19,0.0,0.0,,16.4,,,0.11,0.09,,0.28,,,,0.95,0.56,8.0,larry-og
uvpRB84R7jGDKQaei,Soil,Flower,2017-05-11,2017-05-16,93.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.02,0.0,0.21,0.0,0.17,0.76,0.22,0.04,0.0,0.0,0.0,25.1,0.6,,,0.0,0.0,0.14,0.0,,,1.2,0.17,0.0,,soil
uwZsw8mjvMa3qXSHs,10,Flower,2017-02-20,2017-02-22,200.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.03,0.09,0.04,0.0,0.37,0.07,0.0,0.08,0.47,0.0,0.0,,25.6,,,0.12,0.08,,0.14,,,,1.16,0.23,13.0,10
uxs4o8gaEZLQNpwBq,Espresso #3,Flower,2017-08-16,2017-08-16,,0.0,0.0,,,,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.02,0.0,0.04,0.02,0.03,0.22,0.0,0.07,0.08,0.0,0.0,,0.26,0.01,17.35,0.01,0.12,0.34,0.01,,,0.38,0.01,0.01,13.65,espresso-3
uyK3cF4jRAFwFZvRf,Alien OG,Flower,2018-01-02,2018-01-02,12.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.03,0.09,0.04,0.0,0.17,0.62,0.06,0.04,0.1,0.0,0.0,,1.1,0.01,23.36,0.01,0.01,0.01,0.01,,,0.63,0.09,0.07,10.2,alien-og
v4mjPCyZWQnKzZQ4Y,Rosaberry (Blueberry x ACDC),Flower,2017-04-27,2017-04-29,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.02,0.0,0.0,0.02,0.0,0.08,0.0,0.03,0.58,0.0,0.04,0.07,0.0,0.0,,7.0,,,0.08,0.1,,6.51,,,,1.19,0.56,14.0,rosaberry
v7iRdhTHJ6DZnAsTK,BC Cheese,Flower,2016-01-16,2016-01-18,,,,0.0,0.0,,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.01,0.03,0.27,0.0,0.15,0.38,0.0,0.13,0.05,0.0,0.0,,24.5,,,0.1,0.05,,0.01,,,,0.63,0.09,9.0,bc-cheese
v9x6XYfyAYYJjcuMC,Gorilla Breath 1,Flower,2017-12-18,2017-12-18,,0.0,0.0,,,,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.03,0.06,0.11,0.0,0.14,0.73,0.24,0.52,0.05,0.0,0.0,,0.88,0.01,23.69,0.01,0.01,0.01,0.01,,,2.01,0.17,0.01,12.75,gorilla-breath-1
vCWLgeogdrfYWe56y,Purple Widow,Flower,2017-12-30,2017-12-30,,0.0,0.0,,,,0.0,0.03,0.0,0.0,0.0,0.04,0.0,0.05,0.0,0.0,0.0,0.03,0.15,0.0,0.04,0.25,0.0,0.08,0.06,0.0,0.0,,0.39,0.01,15.33,0.01,0.01,0.01,0.01,,,0.41,0.01,0.02,8.43,purple-widow
vCgHK54qTxPPZWGk8,Bubbleicious,Flower,2016-07-27,2016-07-27,255.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.14,0.05,0.0,0.25,0.1,0.0,0.03,0.04,0.0,0.0,,14.63,,,0.1,0.14,,0.18,,,,0.48,0.22,11.0,bubbleicious
vDu74Nh3rJh5PzMHv,Clementine,Flower,2017-08-03,2017-08-03,117.0,0.0,0.0,,,,0.0,0.02,0.0,0.0,0.0,0.08,0.0,0.06,0.0,0.0,0.04,0.0,0.34,0.0,0.12,0.75,0.0,0.15,0.05,0.0,0.0,,0.71,0.01,22.85,0.01,0.01,0.01,0.01,,,0.44,0.01,0.01,13.23,clementine
vFHLTt25ZZZir2WHj,Purple Tangie,Flower,2015-09-29,2015-10-01,103.0,,,0.0,0.0,,0.0,0.01,0.0,0.0,0.0,0.02,0.0,0.08,0.0,0.0,0.0,0.03,0.02,0.0,0.08,0.07,0.0,0.03,0.14,0.0,0.0,,10.5,,,0.08,0.08,,0.01,,,,0.34,0.12,15.0,purple-tangie
vFYX53e2ZkZ5QrFRP,LAD 2/3-2/4 2/17,Flower,2017-02-23,2017-02-25,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.03,0.01,0.18,0.0,0.15,0.24,0.0,0.07,0.04,0.0,0.0,,14.2,,,0.12,0.15,,0.16,,,,0.91,0.18,,lad-23-24-217
vH93H7qJbbjbaqiZm,GMO,Flower,2017-09-14,2017-09-14,32.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.02,0.1,0.05,0.0,0.24,0.57,0.0,0.06,0.43,0.0,0.0,,0.43,0.01,31.59,0.01,0.01,0.43,0.01,,,1.29,0.12,0.11,,gmo
vHAGjE2XPpYn7dLPp,Sunshine Daydream,Flower,2017-05-04,2017-05-06,155.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.02,0.13,0.03,0.0,0.33,0.19,0.0,0.06,0.31,0.0,0.0,28.1,0.4,,,0.0,0.0,0.17,0.0,,,0.81,0.1,0.03,14.0,sunshine-daydream
vLHxzvMLCKMzvsq7h,GSCP 2/3-2/4 2/17,Flower,2017-02-23,2017-02-25,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.02,0.16,0.01,0.0,0.41,0.03,0.0,0.02,0.1,0.0,0.0,,15.0,,,0.06,0.16,,0.12,,,,0.98,0.29,12.0,gscp-23-24-217
vLhCkeAEeLbj6jeSh,Bella Donna #1,Flower,2016-12-02,2016-12-05,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.02,0.0,0.02,0.0,0.01,0.05,0.0,0.01,0.05,0.0,0.0,,2.2,,,0.0,0.15,,4.3,,,,0.38,0.25,13.0,bella-donna-1
vLjYedDKMD8wh65NA,OG 18,Flower,2018-04-04,2018-04-04,191.0,0.0,0.0,,,,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.02,0.17,0.27,0.0,0.37,0.3,0.0,0.12,0.07,0.01,0.0,,1.16,0.01,19.5,0.01,0.01,0.01,0.01,,,0.36,0.01,0.01,11.33,og-18
vLjYedDKMD8wh65NA,OG 18,Flower,2018-04-04,2018-04-04,191.0,0.0,0.0,,,,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.02,0.17,0.27,0.0,0.37,0.3,0.0,0.12,0.07,0.01,0.0,,1.16,0.01,19.5,0.01,0.01,0.01,0.01,,,0.36,0.01,0.01,11.33,og-18
vLu49hoYWLYrJQ7vg,Pink Panther,Flower,2017-01-16,2017-01-18,76.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.02,0.07,0.0,0.0,0.3,0.33,0.0,0.0,0.08,0.0,0.0,,16.0,,,0.06,0.12,,0.15,,,,0.44,0.32,10.0,pink-panther
vSMuyv6Lo9YX8msap,Cannatonic #4 (organic),Flower,2015-11-20,2015-11-21,49.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.03,0.0,0.0,0.07,0.02,0.1,0.0,0.07,0.89,0.0,0.05,0.1,0.0,0.0,,0.4,,,0.0,0.01,,14.9,,,,0.22,0.67,12.0,cannatonic-4
vavcycFKrP4Hdzxpp,11,Flower,2017-02-20,2017-02-22,200.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.04,0.2,0.04,0.0,0.63,0.66,0.0,0.08,0.51,0.0,0.0,,24.8,,,0.11,0.08,,0.15,,,,1.05,0.25,13.0,11
ver6txon5CBQztKfL,Cannatonic,Flower,2016-11-22,2016-11-30,5.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.03,0.0,0.0,0.07,0.0,0.09,0.0,0.03,0.94,0.0,0.03,0.08,0.0,0.0,,1.6,,,0.0,0.1,,10.6,,,,3.38,0.74,11.0,cannatonic
vo2BZKtziFQ76JHKq,Blackberry Cream #1,Flower,2016-12-30,2017-01-04,116.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.02,0.0,0.01,0.0,0.14,0.24,0.0,0.04,0.11,0.0,0.0,,15.4,,,0.07,0.09,,0.13,,,,1.53,0.17,11.0,blackberry-cream-1
vrkj6Lrvee3TgJXJx,Fire & Ice - M,Flower,2016-05-31,2016-05-31,236.0,,,0.0,0.01,,0.0,0.01,0.0,0.0,0.0,0.03,0.0,0.17,0.0,0.0,0.02,0.02,0.04,0.0,0.06,1.56,0.0,0.08,0.46,0.0,0.0,,14.2,,,0.06,0.1,,0.18,,,,0.24,0.18,14.0,fire-ice-m
vuouacDjLKzfJ5Fvq,Pucker Up (SDLG 3),Flower,2016-12-23,2016-12-29,37.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.07,0.05,0.0,0.0,0.26,1.09,0.0,0.0,0.1,0.0,0.0,,14.7,,,0.1,0.06,,0.3,,,,0.39,0.21,13.0,pucker-up
vyuHgMFFK6eASASq3,Lemon G,Flower,2016-02-12,2016-02-16,256.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.18,0.0,0.0,0.23,0.12,0.02,0.0,0.32,0.88,0.08,0.04,0.2,0.0,0.0,,17.0,,,0.01,0.02,,0.0,,,,0.06,0.13,12.0,lemon-g
wB6taFo8qBwqiJFfy,Hells OG X Querkle,Flower,2015-08-21,2015-08-27,48.0,,,0.0,0.0,,0.04,0.01,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.58,0.0,0.14,0.1,0.02,0.41,0.83,0.21,0.0,0.25,0.0,0.01,,17.5,,,0.05,0.05,,0.01,,,,0.25,0.16,13.0,hells-og-x-querkle
wCBo4Yqd77XHmXDrZ,1004,Flower,2016-02-15,2016-02-16,213.0,,,0.0,0.0,,0.0,0.01,0.0,0.0,0.0,0.05,0.0,0.08,0.0,0.0,0.0,0.0,0.04,0.0,0.23,0.66,0.0,0.06,0.43,0.0,0.0,,19.6,,,0.04,0.03,,0.01,,,,0.38,0.15,10.0,1004
wDCExkRkQsjrW9BAg,Tahoe OG Kush,Flower,2015-12-30,2015-12-31,,,,0.0,0.0,,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.01,0.02,0.13,0.08,0.0,0.38,0.21,0.0,0.13,0.66,0.0,0.0,,16.7,,,0.02,0.06,,0.01,,,,0.24,0.05,14.0,tahoe-og-kush
wDNT8bkrRNkQWNLu4,Snow Dawg,Flower,2017-03-20,2017-03-22,93.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.02,0.01,0.04,0.0,0.08,1.04,0.34,0.01,0.03,0.0,0.0,,19.7,,,0.06,0.08,,0.15,,,,2.56,0.36,12.0,snow-dawg
wEbrvo2a5ex283YML,Chocolope,Flower,2018-03-15,2018-03-15,,0.0,0.0,,,,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.02,0.02,0.07,0.06,0.0,0.05,0.05,0.08,0.09,0.42,0.0,0.0,,0.42,0.01,21.42,0.01,0.01,0.36,0.01,,,1.45,0.18,0.01,9.46,chocolope
wEmbvDDAdwSTt8XmJ,Bubba Kush 77 Days Live Resin Flower,Flower,2018-04-16,2018-04-16,54.0,0.0,0.0,,,,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.05,0.16,0.03,0.0,0.32,0.11,0.0,0.04,0.13,0.0,0.0,,0.49,0.01,19.49,0.01,0.01,0.32,0.01,,,1.04,0.01,0.01,4.03,bubba-kush-77-days-live-resin-flower
wEmbvDDAdwSTt8XmJ,Bubba Kush 77 Days Live Resin Flower,Flower,2018-04-16,2018-04-16,54.0,0.0,0.0,,,,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.05,0.16,0.03,0.0,0.32,0.11,0.0,0.04,0.13,0.0,0.0,,0.49,0.01,19.49,0.01,0.01,0.32,0.01,,,1.04,0.01,0.01,4.03,bubba-kush-77-days-live-resin-flower
wEmbvDDAdwSTt8XmJ,Bubba Kush 77 Days Live Resin Flower,Flower,2018-04-16,2018-04-16,54.0,0.0,0.0,,,,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.05,0.16,0.03,0.0,0.32,0.11,0.0,0.04,0.13,0.0,0.0,,0.49,0.01,19.49,0.01,0.01,0.32,0.01,,,1.04,0.01,0.01,4.03,bubba-kush-77-days-live-resin-flower
wFPQFtSgRgdQtWurW,Green Room OG,Flower,2015-08-04,2015-08-05,151.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.01,0.0,0.03,0.07,0.0,0.01,0.06,0.0,0.0,,26.9,,,0.07,0.08,,0.03,,,,0.44,0.04,12.0,green-room-og
wPiQ2gGa83nJZZD22,Agent Orange,Flower,2018-05-03,2018-05-03,36.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.05,0.0,0.62,0.04,0.06,0.06,0.04,0.14,0.76,0.0,0.1,0.04,0.03,0.0,,0.9,0.01,18.63,0.01,0.01,0.01,0.01,,,0.45,0.01,0.01,14.63,agent-orange
wQZF38G4yvfauCsyS,Chem Sour - JM,Flower,2017-01-21,2017-01-24,50.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.04,0.11,0.03,0.0,0.33,0.17,0.0,0.06,0.39,0.0,0.0,,20.4,,,0.14,0.08,,0.14,,,,0.52,0.31,13.0,chem-sour-jm
wSMhprkNLY72bHufB,#103,Flower,2016-06-27,2016-06-29,148.0,,,0.0,0.0,,0.0,0.01,0.0,0.0,0.0,0.08,0.0,0.1,0.0,0.0,0.07,0.19,0.03,0.0,0.45,0.26,0.0,0.05,0.23,0.0,0.0,,20.3,,,0.12,0.12,,0.19,,,,0.99,0.39,12.0,103
wWHdqGjB3Pih8bBxu,AC/DC x Querkle HBC,Flower,2016-11-07,2016-11-07,42.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.03,0.0,0.0,0.04,0.0,0.26,0.0,0.09,1.34,0.24,0.06,0.04,0.0,0.0,,7.4,,,0.06,0.07,,10.1,,,,0.57,0.59,14.0,acdc-x-querkle-hbc
wYuCBr5R2JpxHb63G,Alpine Frost,Flower,2018-01-05,2018-01-05,48.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.15,0.0,0.03,0.0,0.03,0.02,0.0,0.08,0.56,0.08,0.03,0.07,0.0,0.0,,0.38,0.01,17.71,0.01,0.01,0.34,0.01,,,0.74,0.08,0.01,11.14,alpine-frost
