Test Result UID,Sample Name,Sample Type,Receipt Time,Test Time,Provider,cis-Nerolidol,trans-Nerolidol,trans-Nerolidol 1,trans-Nerolidol 2,trans-Ocimene,3-Carene,Camphene,Caryophyllene Oxide,Eucalyptol,Geraniol,Guaiol,Isopulegol,Linalool,Ocimene,Terpinolene,alpha-Bisabolol,alpha-Humulene,alpha-Pinene,alpha-Terpinene,beta-Caryophyllene,beta-Myrcene,beta-Ocimene,beta-Pinene,delta-Limonene,gamma-Terpinene,p-Cymene,delta-9 THC-A,delta-9 THC,delta-8 THC,THC-A,THCV,CBN,CBD-A,CBD,CBDV,CBDV-A,delta-9 CBG-A,delta-9 CBG,CBC,Moisture Content,strain
,Natures Lab w/ Hitman Farms - Golden Ticket,"Concentrate, Inhalable",2016-11-08,,434,,,,,,0.001,0.0,0.0,0.015,0.009000000000000001,0.094,0.0,0.02,0.004,0.46799999999999997,0.027999999999999997,0.013000000000000001,0.019,0.0,0.106,0.094,,0.063,0.10800000000000001,0.0,0.0,,3.84,0.01,72.52,0.27,0.0,0.21,0.0,0.0,0.0,1.66,0.46,0.01,,natures-lab-w-hitman-farms-golden-ticket
,Exclusive Melts - Exclusive OG,"Concentrate, Inhalable",2016-11-08,,434,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19399999999999998,0.0,0.0,0.042,0.165,0.039,0.0,0.57,1.234,,0.1,0.6759999999999999,0.0,0.0,,3.0,0.0,74.75,0.04,0.0,0.18,0.0,0.0,0.0,2.35,0.44,0.0,,exclusive-melts-exclusive-og
,Natures Lab w/ Hitman Farms - Falcon,"Concentrate, Inhalable",2016-11-08,,434,,,,,,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.221,0.0,0.0,0.15,0.20800000000000002,0.0,0.0,0.6859999999999999,0.07400000000000001,,0.016,0.136,0.0,0.0,,2.96,0.0,76.09,0.06,0.0,0.17,0.0,0.0,0.0,4.29,0.39,0.04,,natures-lab-w-hitman-farms-falcon
,LA Kush w/ Gold Coast &CHR- Ill OG,"Concentrate, Inhalable",2016-11-08,,434,,,,,,0.0,0.004,0.0,0.0,0.011000000000000001,0.0,0.0,0.205,0.0,0.0,0.08,0.18899999999999997,0.037000000000000005,0.0,0.637,0.19,,0.091,0.374,0.0,0.0,,2.47,0.02,75.76,0.07,0.0,0.19,0.0,0.0,0.0,2.36,0.45,0.04,,la-kush-w-gold-coast-chr-ill-og
,Nature's Lab - LA Kush,"Concentrate, Inhalable",2016-11-08,,434,,,,,,0.0,0.0,0.0,0.0,0.018000000000000002,0.0,0.0,0.29100000000000004,0.0,0.0,0.332,0.201,0.011000000000000001,0.0,0.68,0.019,,0.040999999999999995,0.23399999999999999,0.0,0.0,,5.88,0.02,68.4,0.1,0.04,0.26,0.0,0.0,0.0,1.0,0.18,0.04,,natures-lab-la-kush
,Gold Coast Extracts w/ CHR & LA Kush - LA Kush,"Concentrate, Inhalable",2016-11-08,,434,,,,,,0.0,0.003,0.0,0.0,0.003,0.0,0.0,0.079,0.0,0.0,0.083,0.114,0.061,0.0,0.428,0.113,,0.132,0.514,0.0,0.0,,1.73,0.03,75.94,0.1,0.0,0.19,0.0,0.0,0.0,2.36,0.41,0.03,,gold-coast-extracts-w-chr-la-kush-la-kush
,Nature's Lab - Space Lemons,"Concentrate, Inhalable",2016-11-08,,434,,,,,,0.0,0.0,0.0,0.0,0.016,0.013999999999999999,0.0,0.043,0.0,0.0,0.11699999999999999,0.09,0.0,0.0,0.243,0.0,,0.0,0.0,0.0,0.0,,4.22,0.0,80.08,0.1,0.0,0.19,0.0,0.0,0.0,2.53,0.49,0.1,,natures-lab-space-lemons
,Powers Grow w/ Slumped Extractions - G.G. #4,"Concentrate, Inhalable",2016-11-08,,434,,,,,,0.0,0.006,0.0,0.0,0.016,0.0,0.0,0.141,0.0,0.0,0.10400000000000001,0.272,0.057999999999999996,0.0,0.9359999999999999,0.28800000000000003,,0.12300000000000001,0.65,0.0,0.0,,2.09,0.0,77.03,0.07,0.0,0.21,0.0,0.0,0.0,1.89,0.26,0.0,,powers-grow-w-slumped-extractions-gg-4
,THE BHOYS - Lemontine,"Concentrate, Inhalable",2016-11-08,,434,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055,0.081,0.096,0.191,0.17300000000000001,0.184,0.0,0.644,0.695,,0.073,0.172,0.0,0.0,,1.06,0.0,74.65,0.09,0.0,0.17,0.0,0.0,0.0,2.72,0.19,0.0,,the-bhoys-lemontine
,OG Kush Rosin,"Concentrate, Inhalable",2016-11-08,,435,,,,,,0.0,0.015,0.1,0.0,0.0,0.008,0.0,0.019,0.0,0.016,0.145,0.249,0.065,0.0,0.7759999999999999,0.024,,0.075,0.20600000000000002,0.0,0.0,,21.9,0.0,38.52,0.19,0.25,0.21,0.0,0.0,0.0,0.8,0.38,0.1,,og-kush-rosin
,So Hum OG #1,"Flower, Inhalable",2016-11-08,,157,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023,0.11699999999999999,0.0,0.019,0.06,0.258,0.0,0.16,0.825,,0.08,0.068,0.0,0.0,,0.63,0.03,13.25,0.01,0.0,0.1,0.0,0.0,0.03,1.51,0.05,0.04,,so-hum-og-1
,So Hum OG #3,"Flower, Inhalable",2016-11-08,,157,,,,,,0.0,0.0,0.0,0.006,0.0,0.054000000000000006,0.0,0.051,0.0,0.0,0.102,0.13699999999999998,0.245,0.0,0.294,0.9209999999999999,,0.11699999999999999,0.16699999999999998,0.0,0.0,,0.89,0.03,20.7,0.04,0.0,0.13,0.0,0.0,0.0,0.9,0.04,0.08,,so-hum-og-3
,So Hum OG #4,"Flower, Inhalable",2016-11-08,,157,,,,,,0.0,0.0,0.0,0.0,0.0,0.024,0.0,0.013000000000000001,0.09699999999999999,0.0,0.027000000000000003,0.035,0.263,0.0,0.096,1.089,,0.078,0.069,0.0,0.0,,0.74,0.02,17.28,0.02,0.0,0.08,0.0,0.0,0.02,1.67,0.05,0.0,,so-hum-og-4
,Double Sour OG,"Flower, Inhalable",2016-11-08,,157,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.124,0.205,0.013000000000000001,0.0,0.465,0.098,,0.025,0.196,0.0,0.0,,0.39,0.02,17.48,0.02,0.0,0.06,0.0,0.0,0.0,1.5,0.04,0.11,,double-sour-og
,Grandpa Larry #1,"Flower, Inhalable",2016-11-08,,157,,,,,,0.0,0.0,0.0,0.004,0.0,0.0,0.0,0.021,0.121,0.0,0.022000000000000002,0.024,0.28,0.0,0.096,1.264,,0.062,0.04,0.0,0.0,,1.18,0.02,13.97,0.01,0.0,0.06,0.0,0.01,0.0,2.5,0.08,0.06,,grandpa-larry-1
,Grandpa Larry #6,"Flower, Inhalable",2016-11-08,,157,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035,0.04,0.0,0.025,0.023,0.37200000000000005,0.0,0.094,1.2770000000000001,,0.085,0.094,0.0,0.0,,1.09,0.02,15.38,0.01,0.0,0.07,0.0,0.0,0.0,1.08,0.11,0.06,,grandpa-larry-6
,Purple Valley OG #7,"Flower, Inhalable",2016-11-08,,157,,,,,,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.064,0.094,0.024,0.0,0.371,0.29100000000000004,,0.045,0.307,0.0,0.0,,0.48,0.0,20.18,0.03,0.0,0.06,0.0,0.0,0.0,0.37,0.06,0.09,,purple-valley-og-7
,Tahoe OG #4,"Flower, Inhalable",2016-11-08,,157,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038,0.0,0.0,0.0,0.114,0.013000000000000001,0.0,0.265,0.295,,0.025,0.171,0.0,0.0,,0.37,0.01,19.87,0.01,0.0,0.1,0.0,0.0,0.0,0.73,0.03,0.03,,tahoe-og-4
,So Hum OG,"Flower, Inhalable",2016-11-08,,157,,,,,,0.0,0.0,0.0,0.004,0.0,0.0,0.0,0.027000000000000003,0.0,0.0,0.069,0.067,0.212,0.0,0.151,0.479,,0.095,0.08199999999999999,0.0,0.0,,0.72,0.0,19.48,0.03,0.0,0.12,0.0,0.01,0.0,1.03,0.04,0.07,,so-hum-og
,Grandpa Larry,"Flower, Inhalable",2016-11-08,,157,,,,,,0.0,0.0,0.0,0.004,0.0,0.0,0.0,0.043,0.066,0.0,0.019,0.03,0.251,0.0,0.13,1.159,,0.061,0.047,0.0,0.0,,1.21,0.0,21.18,0.02,0.0,0.07,0.0,0.0,0.0,1.91,0.11,0.1,,grandpa-larry
,Berry White (52965),"Flower, Inhalable",2016-11-08,,211,,,,,,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.015,0.076,0.0,0.0,0.011000000000000001,0.069,0.0,0.059000000000000004,0.065,,0.067,0.309,0.0,0.0,,0.48,0.03,17.51,0.01,0.0,0.05,0.0,0.0,0.02,0.47,0.16,0.02,,berry-white
,Gorilla Glue (52976),"Flower, Inhalable",2016-11-08,,211,,,,,,0.0,0.001,0.0,0.0,0.001,0.0,0.0,0.039,0.0,0.0,0.047,0.165,0.019,0.0,0.565,0.136,,0.037000000000000005,0.295,0.0,0.0,,0.55,0.04,22.17,0.02,0.0,0.08,0.0,0.0,0.03,0.77,0.05,0.0,,gorilla-glue
,Dutch Treat (52963),"Flower, Inhalable",2016-11-08,,211,,,,,,0.013000000000000001,0.0,0.0,0.0,0.0,0.048,0.0,0.012,0.054000000000000006,0.42,0.0,0.038,0.027999999999999997,0.001,0.107,0.172,,0.049,0.043,0.0,0.0,,0.61,0.05,19.8,0.04,0.0,0.1,0.0,0.0,0.02,0.73,0.14,0.0,,dutch-treat
,Dawg Cookies 52966,"Flower, Inhalable",2016-11-08,,211,,,,,,0.0,0.008,0.034,0.0,0.0,0.0,0.0,0.06,0.0,0.003,0.13699999999999998,0.413,0.04,0.0,1.024,1.285,,0.073,0.34299999999999997,0.0,0.0,,0.68,0.03,26.67,0.01,0.0,0.07,0.0,0.0,0.0,1.77,0.11,0.05,,dawg-cookies-52966
,Super Mix (52960),"Concentrate, Inhalable",2016-11-08,,211,,,,,,0.0,0.0,0.0,0.009000000000000001,0.0,0.0,0.0,0.02,0.0,0.0,0.004,0.044000000000000004,0.013999999999999999,0.0,0.147,0.0,,0.006,0.017,0.0,0.0,,2.83,0.0,27.03,0.05,0.07,0.14,0.0,0.0,0.0,1.08,0.17,0.06,,super-mix
,Pineapple Thai,"Flower, Inhalable",2016-11-08,,436,,,,,,0.0,0.004,0.04,0.0,0.001,0.002,0.0,0.035,0.423,0.001,0.015,0.278,0.163,0.0,0.721,2.151,,0.077,0.07400000000000001,0.0,0.0,,0.67,0.03,15.74,0.01,0.0,0.06,0.0,0.0,0.0,0.35,0.04,0.04,,pineapple-thai
,Wookie Cookie,"Flower, Inhalable",2016-11-08,,436,,,,,,0.0,0.013999999999999999,0.018000000000000002,0.0,0.003,0.145,0.0,0.065,0.0,0.008,0.138,0.276,0.053,0.0,1.0070000000000001,0.18600000000000003,,0.091,0.654,0.003,0.0,,0.62,0.01,17.41,0.03,0.0,0.11,0.0,0.0,0.0,0.67,0.07,0.03,,wookie-cookie
,Hash Berry,"Flower, Inhalable",2016-11-08,,436,,,,,,0.0,0.0,0.0,0.004,0.0,0.039,0.0,0.018000000000000002,0.223,0.0,0.046,0.063,0.042,0.0,0.17,1.187,,0.013999999999999999,0.006999999999999999,0.0,0.0,,1.23,0.0,16.82,0.04,0.0,0.06,0.0,0.0,0.0,0.85,0.07,0.04,,hash-berry
,Key Lime Pie,"Flower, Inhalable",2016-11-08,,436,,,,,,0.0,0.001,0.0,0.0,0.001,0.051,0.0,0.033,0.0,0.0,0.0,0.149,0.019,0.0,0.38799999999999996,0.091,,0.039,0.244,0.0,0.0,,0.45,0.02,18.76,0.02,0.0,0.08,0.0,0.0,0.0,0.29,0.12,0.07,,key-lime-pie
,9 LB. Hammer,"Flower, Inhalable",2016-11-08,,436,,,,,,0.0,0.0,0.0,0.0,0.0,0.033,0.0,0.006,0.064,0.0,0.0,0.051,0.221,0.0,0.201,0.599,,0.055,0.061,0.0,0.0,,0.75,0.01,17.11,0.02,0.0,0.05,0.0,0.0,0.0,0.46,0.06,0.03,,9-lb-hammer
,True OG,"Flower, Inhalable",2016-11-08,,436,,,,,,0.0,0.0,0.0,0.0,0.0,0.044000000000000004,0.0,0.023,0.0,0.0,0.0,0.129,0.01,0.0,0.33899999999999997,0.136,,0.023,0.14800000000000002,0.0,0.0,,0.38,0.02,17.6,0.02,0.0,0.1,0.0,0.0,0.0,0.55,0.11,0.06,,true-og
,STCR-645,"Concentrate, Inhalable",2016-11-09,,64,,,,,,0.0,0.015,0.051,0.0,0.0,0.0,0.0,0.35700000000000004,0.0,0.018000000000000002,0.247,0.456,0.128,0.0,1.084,0.209,,0.204,0.789,0.0,0.0,,2.16,0.0,72.24,0.08,0.0,0.19,0.0,0.0,0.0,0.9,0.38,0.0,,stcr-645
,STCR-647,"Concentrate, Inhalable",2016-11-09,,64,,,,,,0.0,0.015,0.052000000000000005,0.0,0.0,0.0,0.0,0.361,0.0,0.018000000000000002,0.249,0.46,0.13,0.0,1.095,0.21100000000000002,,0.20600000000000002,0.797,0.0,0.0,,2.57,0.0,73.34,0.08,0.0,0.19,0.0,0.0,0.0,0.6,0.36,0.19,,stcr-647
,STCR-648,"Concentrate, Inhalable",2016-11-09,,64,,,,,,0.0,0.0,0.09699999999999999,0.0,0.012,0.0,0.0,0.368,0.0,0.0,0.335,0.47100000000000003,0.044000000000000004,0.0,1.4880000000000002,0.20800000000000002,,0.08800000000000001,0.624,0.0,0.0,,2.36,0.0,71.93,0.13,0.0,0.18,0.0,0.0,0.0,0.56,0.36,0.0,,stcr-648
,PSCR-650,"Concentrate, Inhalable",2016-11-09,,64,,,,,,0.0,0.0,0.139,0.0,0.017,0.0,0.0,0.524,0.0,0.0,0.478,0.672,0.063,0.0,2.122,0.29600000000000004,,0.126,0.89,0.0,0.0,,8.62,0.0,61.37,0.2,0.0,0.15,0.0,0.0,0.0,0.71,0.18,0.05,,pscr-650
,STCR-652,"Concentrate, Inhalable",2016-11-09,,64,,,,,,0.0,0.028999999999999998,0.055,0.0,0.013999999999999999,0.0,0.0,0.509,0.0,0.021,0.278,0.527,0.13699999999999998,0.0,1.3619999999999999,0.276,,0.23800000000000002,0.621,0.0,0.0,,4.31,0.0,67.06,0.06,0.0,0.22,0.0,0.0,0.0,1.02,0.41,0.0,,stcr-652
,STCR-654,"Concentrate, Inhalable",2016-11-09,,64,,,,,,0.0,0.027999999999999997,0.054000000000000006,0.0,0.013000000000000001,0.0,0.0,0.499,0.0,0.02,0.273,0.516,0.135,0.0,1.335,0.27,,0.23399999999999999,0.609,0.0,0.0,,3.24,0.0,71.92,0.08,0.0,0.17,0.0,0.0,0.0,0.82,0.38,0.18,,stcr-654
,PSCR-656,"Concentrate, Inhalable",2016-11-09,,64,,,,,,0.0,0.02,0.127,0.0,0.006,0.0,0.012,0.402,0.0,0.027999999999999997,0.306,0.607,0.121,0.0,1.798,0.585,,0.212,0.9329999999999999,0.0,0.0,,6.01,0.05,66.24,0.07,0.0,0.16,0.0,0.0,0.0,1.86,0.34,0.0,,pscr-656
,PSCR-657,"Concentrate, Inhalable",2016-11-09,,64,,,,,,0.0,0.02,0.131,0.0,0.006,0.0,0.013000000000000001,0.415,0.0,0.028999999999999998,0.315,0.625,0.125,0.0,1.8530000000000002,0.603,,0.218,0.961,0.0,0.0,,4.75,0.0,65.73,0.08,0.0,0.19,0.0,0.0,0.0,1.12,0.35,0.13,,pscr-657
,Casa Humbolt - Dream Queen - FIR (11/07),"Flower, Inhalable",2016-11-09,,348,,,,,,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.047,0.242,0.013999999999999999,0.11599999999999999,0.22,0.23600000000000002,0.0,0.49200000000000005,0.53,,0.11599999999999999,0.151,0.0,0.0,,1.25,0.0,15.06,0.04,0.0,0.06,0.0,0.0,0.0,1.34,0.09,0.04,,casa-humbolt-dream-queen-fir
,Casa Humbolt - Valley Valley - FIR (11/07),"Flower, Inhalable",2016-11-09,,348,,,,,,0.0,0.0,0.028999999999999998,0.0,0.0,0.005,0.0,0.065,0.391,0.033,0.138,0.28800000000000003,0.188,0.0,0.644,0.754,,0.115,0.254,0.0,0.0,,1.69,0.01,17.08,0.03,0.0,0.06,0.0,0.0,0.0,1.85,0.13,0.06,,casa-humbolt-valley-valley-fir
,Canna-Tsu Batch # 110916,"Flower, Inhalable",2016-11-09,,54,,,,,,0.0,0.009000000000000001,0.044000000000000004,0.01,0.0,0.073,0.0,0.214,0.0,0.0,0.031,0.175,0.027000000000000003,0.0,0.489,0.147,,0.034,0.259,0.0,0.0,,0.14,0.0,0.6,0.01,0.0,15.94,0.69,0.01,0.11,0.58,0.11,0.05,,canna-tsu-batch-110916
,Tahoe OG,"Concentrate, Inhalable",2016-11-09,,391,,,,,,0.0,0.0,0.15,0.0,0.0,0.261,0.0,0.16399999999999998,0.026000000000000002,0.031,0.35200000000000004,0.379,0.239,0.0,0.975,0.207,,0.10099999999999999,0.187,0.0,0.0,,3.4,0.0,66.26,0.12,0.07,0.55,0.02,0.0,0.0,4.77,0.29,0.0,,tahoe-og
,Green Tea Ice Cream,"Concentrate, Inhalable",2016-11-10,,437,,,,,,0.0,0.0,0.087,0.018000000000000002,0.0,0.03,0.0,0.495,0.0,0.006,0.259,0.133,0.0,0.0,0.34600000000000003,0.259,,0.0,1.006,0.0,0.0,,32.12,0.0,3.55,0.24,1.23,0.0,0.09,0.0,0.0,0.05,0.67,0.46,,green-tea-ice-cream
,Paper Street Wax Co. - DJ Short's Blueberry Nug Run,"Wax, Concentrate, Inhalable",2016-11-11,,26,,,,,,0.0,0.012,0.099,0.0,0.0,0.0,0.0,0.36,0.266,0.054000000000000006,0.32899999999999996,0.307,0.318,0.0,0.9990000000000001,2.028,,0.136,0.182,0.0,0.0,,7.48,0.07,64.01,0.05,0.0,0.18,0.0,0.0,0.06,2.21,0.51,0.56,,paper-street-wax-co-dj-shorts-blueberry-nug-run
,Paper Street Wax Co.- 24K,"Wax, Concentrate, Inhalable",2016-11-11,,26,,,,,,0.0,0.012,0.03,0.0,0.025,0.013999999999999999,0.0,0.561,0.053,0.064,0.134,0.22899999999999998,0.081,0.0,0.6779999999999999,0.527,,0.106,0.42100000000000004,0.0,0.0,,2.75,0.04,74.7,0.07,0.0,0.18,0.0,0.0,0.0,1.83,0.33,0.07,,paper-street-wax-co-24k
,Paper Street Wax Co. - Green Crack,"Wax, Concentrate, Inhalable",2016-11-11,,26,,,,,,0.0,0.016,0.049,0.0,0.008,0.016,0.0,0.391,0.083,0.066,0.271,0.307,0.081,0.0,0.7709999999999999,0.514,,0.08199999999999999,0.37799999999999995,0.0,0.0,,2.22,0.05,74.02,0.09,0.0,0.18,0.0,0.0,0.0,4.41,0.49,0.0,,paper-street-wax-co-green-crack
,Blue Dream,"Concentrate, Inhalable",2016-11-11,,391,,,,,,0.0,0.0,0.17800000000000002,0.0,0.0,0.0,0.0,0.231,0.0,0.0,0.34700000000000003,0.47600000000000003,0.46299999999999997,0.0,1.158,0.061,,0.222,0.026000000000000002,0.0,0.0,,7.96,0.0,66.14,0.08,0.24,0.18,0.0,0.0,0.0,0.57,0.2,0.16,,blue-dream
,African Orange (SG-Sat),"Flower, Inhalable",2016-11-11,,433,,,,,,0.0,0.004,0.006,0.002,0.001,0.051,0.0,0.038,0.001,0.009000000000000001,0.11,0.071,0.263,0.0,0.25,1.337,,0.133,0.107,0.001,0.0,,0.9,0.01,17.11,0.03,0.0,0.06,0.0,0.0,0.0,0.25,0.11,0.0,,african-orange
,Sourband (SG-Sat),"Flower, Inhalable",2016-11-11,,433,,,,,,0.0,0.008,0.017,0.0,0.0,0.0,0.0,0.207,0.0,0.006,0.047,0.254,0.044000000000000004,0.0,0.603,0.235,,0.086,0.495,0.0,0.0,,0.78,0.03,22.6,0.01,0.0,0.09,0.0,0.0,0.0,0.71,0.07,0.05,,sourband
,Head Trip (SG-Sat),"Flower, Inhalable",2016-11-11,,433,,,,,,0.037000000000000005,0.0,0.01,0.005,0.0,0.051,0.0,0.026000000000000002,0.22,0.9490000000000001,0.07400000000000001,0.042,0.084,0.003,0.114,0.645,,0.132,0.179,0.015,0.0,,1.78,0.04,18.4,0.02,0.0,0.07,0.0,0.0,0.0,1.12,0.1,0.07,,head-trip
,Lemon Headz (SG-Sat),"Flower, Inhalable",2016-11-11,,433,,,,,,0.044000000000000004,0.008,0.006,0.006,0.002,0.0,0.0,0.006,0.134,1.2890000000000001,0.068,0.133,0.599,0.035,0.442,0.23399999999999999,,0.324,0.228,0.017,0.0,,1.68,0.03,18.41,0.02,0.0,0.05,0.0,0.0,0.0,0.71,0.09,0.02,,lemon-headz
,Pineapple Express (SG-Sat),"Flower, Inhalable",2016-11-11,,433,,,,,,0.0,0.0,0.019,0.002,0.0,0.005,0.0,0.03,0.0,0.0,0.006999999999999999,0.14,0.008,0.0,0.45899999999999996,0.322,,0.015,0.057,0.0,0.0,,0.92,0.04,11.58,0.01,0.0,0.05,0.0,0.0,0.0,0.17,0.03,0.0,,pineapple-express
,Holy Headband (SG-Sat),"Flower, Inhalable",2016-11-11,,433,,,,,,0.0,0.011000000000000001,0.006,0.0,0.009000000000000001,0.003,0.0,0.102,0.0,0.0,0.09300000000000001,0.126,0.046,0.0,0.297,0.737,,0.08800000000000001,0.499,0.0,0.0,,0.47,0.04,23.14,0.01,0.0,0.1,0.0,0.0,0.0,0.77,0.05,0.04,,holy-headband
,Golden Pineapple (SG-Sat),"Flower, Inhalable",2016-11-11,,433,,,,,,0.034,0.008,0.006,0.0,0.004,0.136,0.006,0.016,0.07,0.7090000000000001,0.038,0.073,0.091,0.017,0.23,0.08800000000000001,,0.12,0.271,0.013999999999999999,0.005,,0.44,0.03,14.33,0.05,0.0,0.07,0.0,0.01,0.0,1.37,0.06,0.0,,golden-pineapple
,Lemon Tea (SG-Sat),"Flower, Inhalable",2016-11-11,,433,,,,,,0.0,0.0,0.009000000000000001,0.0,0.0,0.003,0.0,0.0,0.006999999999999999,0.019,0.24,0.18,0.047,0.0,0.626,0.467,,0.037000000000000005,0.158,0.0,0.0,,1.24,0.02,16.15,0.04,0.0,0.04,0.0,0.0,0.0,0.04,0.08,0.03,,lemon-tea
,Santa Banana (SG-Sat),"Flower, Inhalable",2016-11-11,,433,,,,,,0.019,0.005,0.013999999999999999,0.0,0.027000000000000003,0.0,0.009000000000000001,0.0,0.425,0.59,0.042,0.05,0.308,0.009000000000000001,0.14,1.841,,0.13,0.154,0.009000000000000001,0.0,,3.28,0.03,17.07,0.03,0.0,0.06,0.0,0.0,0.0,1.12,0.1,0.06,,santa-banana
,Blue Ogre (SG-hyb),"Flower, Inhalable",2016-11-11,,433,,,,,,0.0,0.0,0.002,0.0,0.0,0.0,0.0,0.013999999999999999,0.0,0.0,0.01,0.034,0.345,0.0,0.109,0.511,,0.14,0.055,0.0,0.0,,0.79,0.03,20.51,0.01,0.0,0.08,0.0,0.0,0.0,0.23,0.03,0.03,,blue-ogre
,Green Crack (SG-hyb),"Flower, Inhalable",2016-11-11,,433,,,,,,0.0,0.0,0.001,0.004,0.0,0.0,0.0,0.013999999999999999,0.0,0.0,0.013999999999999999,0.038,0.359,0.0,0.11599999999999999,0.5579999999999999,,0.14300000000000002,0.06,0.0,0.0,,1.54,0.01,18.26,0.01,0.0,0.06,0.0,0.0,0.0,0.11,0.04,0.04,,green-crack
,Strawberry Chunk (SG-hyb),"Flower, Inhalable",2016-11-11,,433,,,,,,0.0,0.0,0.01,0.0,0.011000000000000001,0.057999999999999996,0.011000000000000001,0.0,0.053,0.0,0.141,0.046,0.192,0.0,0.115,1.032,,0.11599999999999999,0.136,0.0,0.0,,0.74,0.03,15.08,0.04,0.0,0.05,0.0,0.01,0.0,0.58,0.02,0.02,,strawberry-chunk
,Holy Banana (SG-hyb),"Flower, Inhalable",2016-11-11,,433,,,,,,0.0,0.006,0.001,0.0,0.0,0.0,0.0,0.015,0.043,0.0,0.011000000000000001,0.051,0.09699999999999999,0.0,0.195,0.162,,0.081,0.326,0.0,0.0,,0.67,0.02,23.06,0.01,0.02,0.07,0.0,0.0,0.0,0.3,0.08,0.0,,holy-banana
,Biofuel (SG-hyb),"Flower, Inhalable",2016-11-11,,433,,,,,,0.0,0.005,0.02,0.0,0.015,0.126,0.0,0.059000000000000004,0.0,0.0,0.068,0.3,0.022000000000000002,0.0,0.701,0.9129999999999999,,0.046,0.217,0.0,0.0,,0.55,0.03,21.56,0.03,0.0,0.07,0.0,0.0,0.0,0.37,0.09,0.05,,biofuel
,Lemon Tree (SG-hyb),"Flower, Inhalable",2016-11-11,,433,,,,,,0.0,0.002,0.022000000000000002,0.0,0.028999999999999998,0.0,0.0,0.18899999999999997,0.04,0.0,0.23800000000000002,0.19699999999999998,0.31,0.0,0.606,0.627,,0.106,0.13699999999999998,0.0,0.0,,4.42,0.0,15.39,0.03,0.01,0.05,0.0,0.0,0.0,0.29,0.1,0.1,,lemon-tree
,Black Lime C (SG-hyb),"Flower, Inhalable",2016-11-11,,433,,,,,,0.0,0.005,0.009000000000000001,0.0,0.0,0.0,0.0,0.046,0.0,0.0,0.0,0.05,0.657,0.0,0.179,0.361,,0.132,0.17,0.0,0.0,,0.8,0.03,11.74,0.02,0.0,0.07,0.0,0.0,0.0,0.46,0.06,0.05,,black-lime-c
,Malawi Cheese (SG-hyb),"Flower, Inhalable",2016-11-11,,433,,,,,,0.0,0.01,0.023,0.005,0.012,0.0,0.0,0.106,0.0,0.0,0.122,0.275,0.03,0.0,0.66,0.391,,0.057999999999999996,0.271,0.0,0.0,,0.43,0.03,21.68,0.02,0.0,0.08,0.0,0.0,0.0,0.47,0.12,0.07,,malawi-cheese
,24K (SH-hyb),"Flower, Inhalable",2016-11-11,,433,,,,,,0.0,0.009000000000000001,0.023,0.0,0.0,0.138,0.0,0.081,0.0,0.0,0.102,0.145,0.696,0.0,0.45399999999999996,1.92,,0.308,0.268,0.0,0.0,,2.52,0.04,21.34,0.04,0.0,0.09,0.0,0.01,0.0,1.91,0.11,0.05,,24k
,Orange Cashmere (SG-hyb),"Flower, Inhalable",2016-11-11,,433,,,,,,0.0,0.01,0.021,0.0,0.0,0.0,0.0,0.147,0.0,0.0,0.11699999999999999,0.17800000000000002,0.045,0.0,0.575,0.059000000000000004,,0.083,0.413,0.0,0.0,,0.5,0.03,26.98,0.01,0.0,0.09,0.0,0.0,0.0,0.77,0.15,0.05,,orange-cashmere
,Girl Scout Cookies (SG-hyb),"Flower, Inhalable",2016-11-11,,433,,,,,,0.0,0.011000000000000001,0.025,0.0,0.001,0.002,0.0,0.13,0.003,0.009000000000000001,0.111,0.406,0.04,0.0,1.004,0.158,,0.075,0.52,0.0,0.0,,1.04,0.05,23.16,0.02,0.0,0.08,0.0,0.0,0.0,0.83,0.08,0.06,,girl-scout-cookies
,Black Lime D (SG-hyb),"Flower, Inhalable",2016-11-11,,433,,,,,,0.0,0.034,0.015,0.001,0.001,0.001,0.001,0.061,0.004,0.009000000000000001,0.057999999999999996,0.055999999999999994,1.905,0.0,0.163,0.46,,0.39399999999999996,0.46299999999999997,0.001,0.0,,1.4,0.07,14.39,0.05,0.0,0.05,0.0,0.01,0.0,1.04,0.07,0.04,,black-lime-d
,Mendo Breath (SG-hyb),"Flower, Inhalable",2016-11-11,,433,,,,,,0.0,0.009000000000000001,0.017,0.0,0.002,0.002,0.0,0.139,0.001,0.01,0.11,0.295,0.036000000000000004,0.0,0.982,0.344,,0.071,0.433,0.001,0.0,,0.9,0.02,19.5,0.02,0.0,0.08,0.0,0.0,0.0,0.21,0.06,0.06,,mendo-breath
