,image_url,desc_url
138,https://media.allbud.com/resized/350x242/media/images/strain/sour-skittles/EMAABI0O/sour-skittlesjpg.jpg,https://www.allbud.com/marijuana-strains/sativa-dominant-hybrid/sour-skittles
139,https://media.allbud.com/resized/350x242/media/images/strain/lemon-cake/JUvHGrY3/20190923_172407jpg.jpg,https://www.allbud.com/marijuana-strains/sativa-dominant-hybrid/lemon-cake
140,https://media.allbud.com/resized/350x242/media/images/strain/durban-skunk/0eh3DNrM/durban-poisonjpg.jpg,https://www.allbud.com/marijuana-strains/hybrid/durban-skunk
141,https://media.allbud.com/resized/350x242/media/images/strain/sour-lsd/6014/jn0dev9medavvix3vpwm.jpg,https://www.allbud.com/marijuana-strains/sativa-dominant-hybrid/sour-lsd
142,https://media.allbud.com/resized/350x242/media/images/strain/mac/HNm6JkBV/miracle-alien-cookiesjpg.jpg,https://www.allbud.com/marijuana-strains/hybrid/mac
143,https://media.allbud.com/resized/350x242/media/feature/flower/og-kush_brJdA7k.jpg,https://www.allbud.com/marijuana-strains/hybrid/obama-og-kush
144,https://media.allbud.com/resized/350x242/media/images/strain/white-dragon/2200/pydqp7caq7vy4xxdypoh.jpg,https://www.allbud.com/marijuana-strains/indica/white-dragon
145,https://media.allbud.com/resized/350x242/media/feature/strain/tangerine-dream.jpg,https://www.allbud.com/marijuana-strains/hybrid/tangerine-dream
146,https://media.allbud.com/resized/350x242/media/images/strain/facewreck/9558/gbagt7hg4nck46jtxfdb.jpg,https://www.allbud.com/marijuana-strains/sativa-dominant-hybrid/facewreck
147,https://media.allbud.com/resized/350x242/media/images/strain/cookies-and-cream/ykeSbREw/108574d4-9fc9-4795-85bb-7457ffe64416jpe.jpg,https://www.allbud.com/marijuana-strains/hybrid/cookies-and-cream
148,https://media.allbud.com/resized/350x242/media/images/strain/blue-rhino/4538/hfwytwxc2ll6qkhrahu3.jpg,https://www.allbud.com/marijuana-strains/indica-dominant-hybrid/blue-rhino
149,https://media.allbud.com/resized/350x242/media/images/strain/peyote-cookies/9466/tptskr9ojdmhek2djbvi.jpg,https://www.allbud.com/marijuana-strains/indica-dominant-hybrid/peyote-cookies
150,https://media.allbud.com/resized/350x242/media/feature/flower/medihaze_7aotSfx.jpg,https://www.allbud.com/marijuana-strains/sativa-dominant-hybrid/medihaze
151,https://media.allbud.com/resized/350x242/media/images/strain/presidential-og/b21YTSRy/20180622_161856jpg.jpg,https://www.allbud.com/marijuana-strains/indica/presidential-og
152,https://media.allbud.com/resized/350x242/media/images/strain/purple-og-kush/JohMSi4S/0413190015bjpg.jpg,https://www.allbud.com/marijuana-strains/hybrid/purple-og-kush
153,https://media.allbud.com/resized/350x242/media/images/strain/lake-fire/3390/nehmxt1umupoirdj0nfn.jpg,https://www.allbud.com/marijuana-strains/sativa-dominant-hybrid/lake-fire
154,https://media.allbud.com/resized/350x242/media/feature/strain/critical-mass.jpg,https://www.allbud.com/marijuana-strains/indica-dominant-hybrid/critical-mass
155,https://media.allbud.com/resized/350x242/media/feature/strain/super-silver-haze.jpg,https://www.allbud.com/marijuana-strains/sativa-dominant-hybrid/super-silver-haze
156,https://media.allbud.com/resized/350x242/media/images/strain/medicine-man/8N5C3Heo/15282522482288403838713617127046jpg.jpg,https://www.allbud.com/marijuana-strains/indica-dominant-hybrid/medicine-man
157,https://media.allbud.com/resized/350x242/media/images/strain/black-widow/2574/b9lwkemmelbp9dwzbvbw.jpg,https://www.allbud.com/marijuana-strains/sativa/black-widow
158,https://media.allbud.com/resized/350x242/media/images/strain/blueberry-pie/JmeerJ1g/20190518_180235jpg.jpg,https://www.allbud.com/marijuana-strains/hybrid/blueberry-pie
159,https://media.allbud.com/resized/350x242/media/images/strain/jilly-bean/5368/ozxjg7n70inyeplzyh9g.jpg,https://www.allbud.com/marijuana-strains/sativa-dominant-hybrid/jilly-bean
160,https://media.allbud.com/resized/350x242/media/feature/strain/chem-dawg-4.jpg,https://www.allbud.com/marijuana-strains/hybrid/chem-dawg-4
